WEEK_YEAR_KEY,WEEK_KEY,WEEK_YEAR_SHORT_DES,MONTH_YEAR_KEY,MONTH_KEY,MONTH_YEAR_SHORT_DES,YEAR_WEEK_KEY,LOAD_TIME
208541,41,2085W41,208510,10,Oct 2085,2085,
208542,42,2085W42,208510,10,Oct 2085,2085,
208543,43,2085W43,208510,10,Oct 2085,2085,
208544,44,2085W44,208510,10,Oct 2085,2085,
208545,45,2085W45,208511,11,Nov 2085,2085,
208546,46,2085W46,208511,11,Nov 2085,2085,
208547,47,2085W47,208511,11,Nov 2085,2085,
208548,48,2085W48,208511,11,Nov 2085,2085,
208549,49,2085W49,208512,12,Dic 2085,2085,
208550,50,2085W50,208512,12,Dic 2085,2085,
208551,51,2085W51,208512,12,Dic 2085,2085,
208552,52,2085W52,208512,12,Dic 2085,2085,
208601,1,2086W01,208512,12,Dic 2085,2086,
208602,2,2086W02,208601,1,Ene 2086,2086,
208603,3,2086W03,208601,1,Ene 2086,2086,
208604,4,2086W04,208601,1,Ene 2086,2086,
208605,5,2086W05,208601,1,Ene 2086,2086,
208606,6,2086W06,208602,2,Feb 2086,2086,
208607,7,2086W07,208602,2,Feb 2086,2086,
208608,8,2086W08,208602,2,Feb 2086,2086,
208609,9,2086W09,208602,2,Feb 2086,2086,
208610,10,2086W10,208603,3,Mar 2086,2086,
208611,11,2086W11,208603,3,Mar 2086,2086,
208612,12,2086W12,208603,3,Mar 2086,2086,
208613,13,2086W13,208603,3,Mar 2086,2086,
208614,14,2086W14,208604,4,Abr 2086,2086,
208615,15,2086W15,208604,4,Abr 2086,2086,
208616,16,2086W16,208604,4,Abr 2086,2086,
208617,17,2086W17,208604,4,Abr 2086,2086,
208618,18,2086W18,208604,4,Abr 2086,2086,
208619,19,2086W19,208605,5,May 2086,2086,
208620,20,2086W20,208605,5,May 2086,2086,
208621,21,2086W21,208605,5,May 2086,2086,
208622,22,2086W22,208605,5,May 2086,2086,
208623,23,2086W23,208606,6,Jun 2086,2086,
208624,24,2086W24,208606,6,Jun 2086,2086,
208625,25,2086W25,208606,6,Jun 2086,2086,
208626,26,2086W26,208606,6,Jun 2086,2086,
208627,27,2086W27,208607,7,Jul 2086,2086,
208628,28,2086W28,208607,7,Jul 2086,2086,
208629,29,2086W29,208607,7,Jul 2086,2086,
208630,30,2086W30,208607,7,Jul 2086,2086,
208631,31,2086W31,208607,7,Jul 2086,2086,
208632,32,2086W32,208608,8,Ago 2086,2086,
208633,33,2086W33,208608,8,Ago 2086,2086,
208634,34,2086W34,208608,8,Ago 2086,2086,
208635,35,2086W35,208608,8,Ago 2086,2086,
208636,36,2086W36,208609,9,Sep 2086,2086,
208637,37,2086W37,208609,9,Sep 2086,2086,
208638,38,2086W38,208609,9,Sep 2086,2086,
208639,39,2086W39,208609,9,Sep 2086,2086,
208640,40,2086W40,208609,9,Sep 2086,2086,
208641,41,2086W41,208610,10,Oct 2086,2086,
208642,42,2086W42,208610,10,Oct 2086,2086,
208643,43,2086W43,208610,10,Oct 2086,2086,
208644,44,2086W44,208610,10,Oct 2086,2086,
208645,45,2086W45,208611,11,Nov 2086,2086,
208646,46,2086W46,208611,11,Nov 2086,2086,
208647,47,2086W47,208611,11,Nov 2086,2086,
208648,48,2086W48,208611,11,Nov 2086,2086,
208649,49,2086W49,208612,12,Dic 2086,2086,
208650,50,2086W50,208612,12,Dic 2086,2086,
208651,51,2086W51,208612,12,Dic 2086,2086,
208652,52,2086W52,208612,12,Dic 2086,2086,
208701,1,2087W01,208612,12,Dic 2086,2087,
208702,2,2087W02,208701,1,Ene 2087,2087,
208703,3,2087W03,208701,1,Ene 2087,2087,
208704,4,2087W04,208701,1,Ene 2087,2087,
208705,5,2087W05,208701,1,Ene 2087,2087,
208706,6,2087W06,208702,2,Feb 2087,2087,
208707,7,2087W07,208702,2,Feb 2087,2087,
208708,8,2087W08,208702,2,Feb 2087,2087,
208709,9,2087W09,208702,2,Feb 2087,2087,
208710,10,2087W10,208703,3,Mar 2087,2087,
208711,11,2087W11,208703,3,Mar 2087,2087,
208712,12,2087W12,208703,3,Mar 2087,2087,
208713,13,2087W13,208703,3,Mar 2087,2087,
208714,14,2087W14,208703,3,Mar 2087,2087,
208715,15,2087W15,208704,4,Abr 2087,2087,
208716,16,2087W16,208704,4,Abr 2087,2087,
208717,17,2087W17,208704,4,Abr 2087,2087,
208718,18,2087W18,208704,4,Abr 2087,2087,
208719,19,2087W19,208705,5,May 2087,2087,
208720,20,2087W20,208705,5,May 2087,2087,
208721,21,2087W21,208705,5,May 2087,2087,
208722,22,2087W22,208705,5,May 2087,2087,
208723,23,2087W23,208706,6,Jun 2087,2087,
208724,24,2087W24,208706,6,Jun 2087,2087,
208725,25,2087W25,208706,6,Jun 2087,2087,
208726,26,2087W26,208706,6,Jun 2087,2087,
208727,27,2087W27,208706,6,Jun 2087,2087,
208728,28,2087W28,208707,7,Jul 2087,2087,
208729,29,2087W29,208707,7,Jul 2087,2087,
208730,30,2087W30,208707,7,Jul 2087,2087,
208731,31,2087W31,208707,7,Jul 2087,2087,
208732,32,2087W32,208708,8,Ago 2087,2087,
208733,33,2087W33,208708,8,Ago 2087,2087,
208734,34,2087W34,208708,8,Ago 2087,2087,
208735,35,2087W35,208708,8,Ago 2087,2087,
208736,36,2087W36,208709,9,Sep 2087,2087,
208737,37,2087W37,208709,9,Sep 2087,2087,
208738,38,2087W38,208709,9,Sep 2087,2087,
208739,39,2087W39,208709,9,Sep 2087,2087,
208740,40,2087W40,208709,9,Sep 2087,2087,
208741,41,2087W41,208710,10,Oct 2087,2087,
208742,42,2087W42,208710,10,Oct 2087,2087,
208743,43,2087W43,208710,10,Oct 2087,2087,
208744,44,2087W44,208710,10,Oct 2087,2087,
208745,45,2087W45,208711,11,Nov 2087,2087,
208746,46,2087W46,208711,11,Nov 2087,2087,
208747,47,2087W47,208711,11,Nov 2087,2087,
208748,48,2087W48,208711,11,Nov 2087,2087,
208749,49,2087W49,208712,12,Dic 2087,2087,
208750,50,2087W50,208712,12,Dic 2087,2087,
208751,51,2087W51,208712,12,Dic 2087,2087,
208752,52,2087W52,208712,12,Dic 2087,2087,
208801,1,2088W01,208712,12,Dic 2087,2088,
208802,2,2088W02,208801,1,Ene 2088,2088,
208803,3,2088W03,208801,1,Ene 2088,2088,
208804,4,2088W04,208801,1,Ene 2088,2088,
208805,5,2088W05,208801,1,Ene 2088,2088,
208806,6,2088W06,208802,2,Feb 2088,2088,
208807,7,2088W07,208802,2,Feb 2088,2088,
208808,8,2088W08,208802,2,Feb 2088,2088,
208809,9,2088W09,208802,2,Feb 2088,2088,
208810,10,2088W10,208803,3,Mar 2088,2088,
208811,11,2088W11,208803,3,Mar 2088,2088,
208812,12,2088W12,208803,3,Mar 2088,2088,
208813,13,2088W13,208803,3,Mar 2088,2088,
208814,14,2088W14,208803,3,Mar 2088,2088,
208815,15,2088W15,208804,4,Abr 2088,2088,
208816,16,2088W16,208804,4,Abr 2088,2088,
208817,17,2088W17,208804,4,Abr 2088,2088,
208818,18,2088W18,208804,4,Abr 2088,2088,
208819,19,2088W19,208805,5,May 2088,2088,
208820,20,2088W20,208805,5,May 2088,2088,
208821,21,2088W21,208805,5,May 2088,2088,
208822,22,2088W22,208805,5,May 2088,2088,
208823,23,2088W23,208805,5,May 2088,2088,
208824,24,2088W24,208806,6,Jun 2088,2088,
208825,25,2088W25,208806,6,Jun 2088,2088,
208826,26,2088W26,208806,6,Jun 2088,2088,
208827,27,2088W27,208806,6,Jun 2088,2088,
208828,28,2088W28,208807,7,Jul 2088,2088,
208829,29,2088W29,208807,7,Jul 2088,2088,
208830,30,2088W30,208807,7,Jul 2088,2088,
208831,31,2088W31,208807,7,Jul 2088,2088,
208832,32,2088W32,208808,8,Ago 2088,2088,
208833,33,2088W33,208808,8,Ago 2088,2088,
208834,34,2088W34,208808,8,Ago 2088,2088,
208835,35,2088W35,208808,8,Ago 2088,2088,
208836,36,2088W36,208808,8,Ago 2088,2088,
208837,37,2088W37,208809,9,Sep 2088,2088,
208838,38,2088W38,208809,9,Sep 2088,2088,
208839,39,2088W39,208809,9,Sep 2088,2088,
208840,40,2088W40,208809,9,Sep 2088,2088,
208841,41,2088W41,208810,10,Oct 2088,2088,
208842,42,2088W42,208810,10,Oct 2088,2088,
208843,43,2088W43,208810,10,Oct 2088,2088,
208844,44,2088W44,208810,10,Oct 2088,2088,
208845,45,2088W45,208811,11,Nov 2088,2088,
208846,46,2088W46,208811,11,Nov 2088,2088,
208847,47,2088W47,208811,11,Nov 2088,2088,
208848,48,2088W48,208811,11,Nov 2088,2088,
208849,49,2088W49,208811,11,Nov 2088,2088,
208850,50,2088W50,208812,12,Dic 2088,2088,
208851,51,2088W51,208812,12,Dic 2088,2088,
208852,52,2088W52,208812,12,Dic 2088,2088,
208853,53,2088W53,208812,12,Dic 2088,2088,
208901,1,2089W01,208901,1,Ene 2089,2089,
208902,2,2089W02,208901,1,Ene 2089,2089,
208903,3,2089W03,208901,1,Ene 2089,2089,
208904,4,2089W04,208901,1,Ene 2089,2089,
208905,5,2089W05,208901,1,Ene 2089,2089,
208906,6,2089W06,208902,2,Feb 2089,2089,
208907,7,2089W07,208902,2,Feb 2089,2089,
208908,8,2089W08,208902,2,Feb 2089,2089,
208909,9,2089W09,208902,2,Feb 2089,2089,
208910,10,2089W10,208903,3,Mar 2089,2089,
208911,11,2089W11,208903,3,Mar 2089,2089,
208912,12,2089W12,208903,3,Mar 2089,2089,
208913,13,2089W13,208903,3,Mar 2089,2089,
208914,14,2089W14,208904,4,Abr 2089,2089,
208915,15,2089W15,208904,4,Abr 2089,2089,
208916,16,2089W16,208904,4,Abr 2089,2089,
208917,17,2089W17,208904,4,Abr 2089,2089,
208918,18,2089W18,208905,5,May 2089,2089,
208919,19,2089W19,208905,5,May 2089,2089,
208920,20,2089W20,208905,5,May 2089,2089,
208921,21,2089W21,208905,5,May 2089,2089,
208922,22,2089W22,208905,5,May 2089,2089,
208923,23,2089W23,208906,6,Jun 2089,2089,
208924,24,2089W24,208906,6,Jun 2089,2089,
208925,25,2089W25,208906,6,Jun 2089,2089,
208926,26,2089W26,208906,6,Jun 2089,2089,
208927,27,2089W27,208907,7,Jul 2089,2089,
208928,28,2089W28,208907,7,Jul 2089,2089,
208929,29,2089W29,208907,7,Jul 2089,2089,
208930,30,2089W30,208907,7,Jul 2089,2089,
208931,31,2089W31,208908,8,Ago 2089,2089,
208932,32,2089W32,208908,8,Ago 2089,2089,
208933,33,2089W33,208908,8,Ago 2089,2089,
208934,34,2089W34,208908,8,Ago 2089,2089,
208935,35,2089W35,208908,8,Ago 2089,2089,
208936,36,2089W36,208909,9,Sep 2089,2089,
208937,37,2089W37,208909,9,Sep 2089,2089,
208938,38,2089W38,208909,9,Sep 2089,2089,
208939,39,2089W39,208909,9,Sep 2089,2089,
208940,40,2089W40,208910,10,Oct 2089,2089,
208941,41,2089W41,208910,10,Oct 2089,2089,
208942,42,2089W42,208910,10,Oct 2089,2089,
208943,43,2089W43,208910,10,Oct 2089,2089,
208944,44,2089W44,208910,10,Oct 2089,2089,
208945,45,2089W45,208911,11,Nov 2089,2089,
208946,46,2089W46,208911,11,Nov 2089,2089,
208947,47,2089W47,208911,11,Nov 2089,2089,
208948,48,2089W48,208911,11,Nov 2089,2089,
208949,49,2089W49,208912,12,Dic 2089,2089,
208950,50,2089W50,208912,12,Dic 2089,2089,
208951,51,2089W51,208912,12,Dic 2089,2089,
208952,52,2089W52,208912,12,Dic 2089,2089,
209001,1,2090W01,209001,1,Ene 2090,2090,
209002,2,2090W02,209001,1,Ene 2090,2090,
209003,3,2090W03,209001,1,Ene 2090,2090,
209004,4,2090W04,209001,1,Ene 2090,2090,
209005,5,2090W05,209001,1,Ene 2090,2090,
209006,6,2090W06,209002,2,Feb 2090,2090,
209007,7,2090W07,209002,2,Feb 2090,2090,
209008,8,2090W08,209002,2,Feb 2090,2090,
209009,9,2090W09,209002,2,Feb 2090,2090,
209010,10,2090W10,209003,3,Mar 2090,2090,
209011,11,2090W11,209003,3,Mar 2090,2090,
209012,12,2090W12,209003,3,Mar 2090,2090,
209013,13,2090W13,209003,3,Mar 2090,2090,
209014,14,2090W14,209004,4,Abr 2090,2090,
209015,15,2090W15,209004,4,Abr 2090,2090,
209016,16,2090W16,209004,4,Abr 2090,2090,
209017,17,2090W17,209004,4,Abr 2090,2090,
209018,18,2090W18,209005,5,May 2090,2090,
209019,19,2090W19,209005,5,May 2090,2090,
209020,20,2090W20,209005,5,May 2090,2090,
209021,21,2090W21,209005,5,May 2090,2090,
209022,22,2090W22,209005,5,May 2090,2090,
209023,23,2090W23,209006,6,Jun 2090,2090,
209024,24,2090W24,209006,6,Jun 2090,2090,
209025,25,2090W25,209006,6,Jun 2090,2090,
209026,26,2090W26,209006,6,Jun 2090,2090,
209027,27,2090W27,209007,7,Jul 2090,2090,
209028,28,2090W28,209007,7,Jul 2090,2090,
209029,29,2090W29,209007,7,Jul 2090,2090,
209030,30,2090W30,209007,7,Jul 2090,2090,
209031,31,2090W31,209007,7,Jul 2090,2090,
209032,32,2090W32,209008,8,Ago 2090,2090,
209033,33,2090W33,209008,8,Ago 2090,2090,
209034,34,2090W34,209008,8,Ago 2090,2090,
209035,35,2090W35,209008,8,Ago 2090,2090,
209036,36,2090W36,209009,9,Sep 2090,2090,
209037,37,2090W37,209009,9,Sep 2090,2090,
209038,38,2090W38,209009,9,Sep 2090,2090,
209039,39,2090W39,209009,9,Sep 2090,2090,
209040,40,2090W40,209010,10,Oct 2090,2090,
209041,41,2090W41,209010,10,Oct 2090,2090,
209042,42,2090W42,209010,10,Oct 2090,2090,
209043,43,2090W43,209010,10,Oct 2090,2090,
209044,44,2090W44,209010,10,Oct 2090,2090,
209045,45,2090W45,209011,11,Nov 2090,2090,
209046,46,2090W46,209011,11,Nov 2090,2090,
209047,47,2090W47,209011,11,Nov 2090,2090,
209048,48,2090W48,209011,11,Nov 2090,2090,
209049,49,2090W49,209012,12,Dic 2090,2090,
209050,50,2090W50,209012,12,Dic 2090,2090,
209051,51,2090W51,209012,12,Dic 2090,2090,
209052,52,2090W52,209012,12,Dic 2090,2090,
209101,1,2091W01,209101,1,Ene 2091,2091,
209102,2,2091W02,209101,1,Ene 2091,2091,
209103,3,2091W03,209101,1,Ene 2091,2091,
209104,4,2091W04,209101,1,Ene 2091,2091,
209105,5,2091W05,209101,1,Ene 2091,2091,
209106,6,2091W06,209102,2,Feb 2091,2091,
209107,7,2091W07,209102,2,Feb 2091,2091,
209108,8,2091W08,209102,2,Feb 2091,2091,
209109,9,2091W09,209102,2,Feb 2091,2091,
209110,10,2091W10,209103,3,Mar 2091,2091,
209111,11,2091W11,209103,3,Mar 2091,2091,
209112,12,2091W12,209103,3,Mar 2091,2091,
209113,13,2091W13,209103,3,Mar 2091,2091,
209114,14,2091W14,209104,4,Abr 2091,2091,
209115,15,2091W15,209104,4,Abr 2091,2091,
209116,16,2091W16,209104,4,Abr 2091,2091,
209117,17,2091W17,209104,4,Abr 2091,2091,
209118,18,2091W18,209104,4,Abr 2091,2091,
209119,19,2091W19,209105,5,May 2091,2091,
209120,20,2091W20,209105,5,May 2091,2091,
209121,21,2091W21,209105,5,May 2091,2091,
209122,22,2091W22,209105,5,May 2091,2091,
209123,23,2091W23,209106,6,Jun 2091,2091,
209124,24,2091W24,209106,6,Jun 2091,2091,
209125,25,2091W25,209106,6,Jun 2091,2091,
209126,26,2091W26,209106,6,Jun 2091,2091,
209127,27,2091W27,209107,7,Jul 2091,2091,
209128,28,2091W28,209107,7,Jul 2091,2091,
209129,29,2091W29,209107,7,Jul 2091,2091,
209130,30,2091W30,209107,7,Jul 2091,2091,
209131,31,2091W31,209107,7,Jul 2091,2091,
209132,32,2091W32,209108,8,Ago 2091,2091,
209133,33,2091W33,209108,8,Ago 2091,2091,
209134,34,2091W34,209108,8,Ago 2091,2091,
209135,35,2091W35,209108,8,Ago 2091,2091,
209136,36,2091W36,209109,9,Sep 2091,2091,
209137,37,2091W37,209109,9,Sep 2091,2091,
209138,38,2091W38,209109,9,Sep 2091,2091,
209139,39,2091W39,209109,9,Sep 2091,2091,
209140,40,2091W40,209110,10,Oct 2091,2091,
209141,41,2091W41,209110,10,Oct 2091,2091,
209142,42,2091W42,209110,10,Oct 2091,2091,
209143,43,2091W43,209110,10,Oct 2091,2091,
209144,44,2091W44,209110,10,Oct 2091,2091,
209145,45,2091W45,209111,11,Nov 2091,2091,
209146,46,2091W46,209111,11,Nov 2091,2091,
209147,47,2091W47,209111,11,Nov 2091,2091,
209148,48,2091W48,209111,11,Nov 2091,2091,
209149,49,2091W49,209112,12,Dic 2091,2091,
209150,50,2091W50,209112,12,Dic 2091,2091,
209151,51,2091W51,209112,12,Dic 2091,2091,
209152,52,2091W52,209112,12,Dic 2091,2091,
209201,1,2092W01,209112,12,Dic 2091,2092,
209202,2,2092W02,209201,1,Ene 2092,2092,
209203,3,2092W03,209201,1,Ene 2092,2092,
209204,4,2092W04,209201,1,Ene 2092,2092,
209205,5,2092W05,209201,1,Ene 2092,2092,
209206,6,2092W06,209202,2,Feb 2092,2092,
209207,7,2092W07,209202,2,Feb 2092,2092,
209208,8,2092W08,209202,2,Feb 2092,2092,
209209,9,2092W09,209202,2,Feb 2092,2092,
209210,10,2092W10,209203,3,Mar 2092,2092,
209211,11,2092W11,209203,3,Mar 2092,2092,
209212,12,2092W12,209203,3,Mar 2092,2092,
209213,13,2092W13,209203,3,Mar 2092,2092,
209214,14,2092W14,209203,3,Mar 2092,2092,
209215,15,2092W15,209204,4,Abr 2092,2092,
209216,16,2092W16,209204,4,Abr 2092,2092,
209217,17,2092W17,209204,4,Abr 2092,2092,
209218,18,2092W18,209204,4,Abr 2092,2092,
209219,19,2092W19,209205,5,May 2092,2092,
209220,20,2092W20,209205,5,May 2092,2092,
209221,21,2092W21,209205,5,May 2092,2092,
209222,22,2092W22,209205,5,May 2092,2092,
209223,23,2092W23,209206,6,Jun 2092,2092,
209224,24,2092W24,209206,6,Jun 2092,2092,
209225,25,2092W25,209206,6,Jun 2092,2092,
209226,26,2092W26,209206,6,Jun 2092,2092,
209227,27,2092W27,209206,6,Jun 2092,2092,
209228,28,2092W28,209207,7,Jul 2092,2092,
209229,29,2092W29,209207,7,Jul 2092,2092,
209230,30,2092W30,209207,7,Jul 2092,2092,
209231,31,2092W31,209207,7,Jul 2092,2092,
209232,32,2092W32,209208,8,Ago 2092,2092,
209233,33,2092W33,209208,8,Ago 2092,2092,
209234,34,2092W34,209208,8,Ago 2092,2092,
209235,35,2092W35,209208,8,Ago 2092,2092,
209236,36,2092W36,209209,9,Sep 2092,2092,
209237,37,2092W37,209209,9,Sep 2092,2092,
209238,38,2092W38,209209,9,Sep 2092,2092,
209239,39,2092W39,209209,9,Sep 2092,2092,
209240,40,2092W40,209209,9,Sep 2092,2092,
209241,41,2092W41,209210,10,Oct 2092,2092,
209242,42,2092W42,209210,10,Oct 2092,2092,
209243,43,2092W43,209210,10,Oct 2092,2092,
209244,44,2092W44,209210,10,Oct 2092,2092,
209245,45,2092W45,209211,11,Nov 2092,2092,
209246,46,2092W46,209211,11,Nov 2092,2092,
209247,47,2092W47,209211,11,Nov 2092,2092,
209248,48,2092W48,209211,11,Nov 2092,2092,
209249,49,2092W49,209212,12,Dic 2092,2092,
209250,50,2092W50,209212,12,Dic 2092,2092,
209251,51,2092W51,209212,12,Dic 2092,2092,
209252,52,2092W52,209212,12,Dic 2092,2092,
209301,1,2093W01,209212,12,Dic 2092,2093,
209302,2,2093W02,209301,1,Ene 2093,2093,
209303,3,2093W03,209301,1,Ene 2093,2093,
209304,4,2093W04,209301,1,Ene 2093,2093,
209305,5,2093W05,209301,1,Ene 2093,2093,
209306,6,2093W06,209302,2,Feb 2093,2093,
209307,7,2093W07,209302,2,Feb 2093,2093,
209308,8,2093W08,209302,2,Feb 2093,2093,
209309,9,2093W09,209302,2,Feb 2093,2093,
209310,10,2093W10,209303,3,Mar 2093,2093,
209311,11,2093W11,209303,3,Mar 2093,2093,
209312,12,2093W12,209303,3,Mar 2093,2093,
209313,13,2093W13,209303,3,Mar 2093,2093,
209314,14,2093W14,209303,3,Mar 2093,2093,
209315,15,2093W15,209304,4,Abr 2093,2093,
209316,16,2093W16,209304,4,Abr 2093,2093,
209317,17,2093W17,209304,4,Abr 2093,2093,
209318,18,2093W18,209304,4,Abr 2093,2093,
209319,19,2093W19,209305,5,May 2093,2093,
209320,20,2093W20,209305,5,May 2093,2093,
209321,21,2093W21,209305,5,May 2093,2093,
209322,22,2093W22,209305,5,May 2093,2093,
209323,23,2093W23,209306,6,Jun 2093,2093,
209324,24,2093W24,209306,6,Jun 2093,2093,
209325,25,2093W25,209306,6,Jun 2093,2093,
209326,26,2093W26,209306,6,Jun 2093,2093,
209327,27,2093W27,209306,6,Jun 2093,2093,
209328,28,2093W28,209307,7,Jul 2093,2093,
209329,29,2093W29,209307,7,Jul 2093,2093,
209330,30,2093W30,209307,7,Jul 2093,2093,
209331,31,2093W31,209307,7,Jul 2093,2093,
209332,32,2093W32,209308,8,Ago 2093,2093,
209333,33,2093W33,209308,8,Ago 2093,2093,
209334,34,2093W34,209308,8,Ago 2093,2093,
209335,35,2093W35,209308,8,Ago 2093,2093,
209336,36,2093W36,209308,8,Ago 2093,2093,
209337,37,2093W37,209309,9,Sep 2093,2093,
209338,38,2093W38,209309,9,Sep 2093,2093,
209339,39,2093W39,209309,9,Sep 2093,2093,
209340,40,2093W40,209309,9,Sep 2093,2093,
209341,41,2093W41,209310,10,Oct 2093,2093,
209342,42,2093W42,209310,10,Oct 2093,2093,
209343,43,2093W43,209310,10,Oct 2093,2093,
209344,44,2093W44,209310,10,Oct 2093,2093,
209345,45,2093W45,209311,11,Nov 2093,2093,
209346,46,2093W46,209311,11,Nov 2093,2093,
209347,47,2093W47,209311,11,Nov 2093,2093,
209348,48,2093W48,209311,11,Nov 2093,2093,
209349,49,2093W49,209311,11,Nov 2093,2093,
209350,50,2093W50,209312,12,Dic 2093,2093,
209351,51,2093W51,209312,12,Dic 2093,2093,
209352,52,2093W52,209312,12,Dic 2093,2093,
209353,53,2093W53,209312,12,Dic 2093,2093,
209401,1,2094W01,209401,1,Ene 2094,2094,
209402,2,2094W02,209401,1,Ene 2094,2094,
209403,3,2094W03,209401,1,Ene 2094,2094,
209404,4,2094W04,209401,1,Ene 2094,2094,
209405,5,2094W05,209402,2,Feb 2094,2094,
209406,6,2094W06,209402,2,Feb 2094,2094,
209407,7,2094W07,209402,2,Feb 2094,2094,
209408,8,2094W08,209402,2,Feb 2094,2094,
209409,9,2094W09,209403,3,Mar 2094,2094,
209410,10,2094W10,209403,3,Mar 2094,2094,
209411,11,2094W11,209403,3,Mar 2094,2094,
209412,12,2094W12,209403,3,Mar 2094,2094,
209413,13,2094W13,209403,3,Mar 2094,2094,
209414,14,2094W14,209404,4,Abr 2094,2094,
209415,15,2094W15,209404,4,Abr 2094,2094,
209416,16,2094W16,209404,4,Abr 2094,2094,
209417,17,2094W17,209404,4,Abr 2094,2094,
209418,18,2094W18,209405,5,May 2094,2094,
209419,19,2094W19,209405,5,May 2094,2094,
209420,20,2094W20,209405,5,May 2094,2094,
209421,21,2094W21,209405,5,May 2094,2094,
209422,22,2094W22,209405,5,May 2094,2094,
209423,23,2094W23,209406,6,Jun 2094,2094,
209424,24,2094W24,209406,6,Jun 2094,2094,
209425,25,2094W25,209406,6,Jun 2094,2094,
209426,26,2094W26,209406,6,Jun 2094,2094,
209427,27,2094W27,209407,7,Jul 2094,2094,
209428,28,2094W28,209407,7,Jul 2094,2094,
209429,29,2094W29,209407,7,Jul 2094,2094,
209430,30,2094W30,209407,7,Jul 2094,2094,
209431,31,2094W31,209408,8,Ago 2094,2094,
209432,32,2094W32,209408,8,Ago 2094,2094,
209433,33,2094W33,209408,8,Ago 2094,2094,
209434,34,2094W34,209408,8,Ago 2094,2094,
209435,35,2094W35,209408,8,Ago 2094,2094,
209436,36,2094W36,209409,9,Sep 2094,2094,
209437,37,2094W37,209409,9,Sep 2094,2094,
209438,38,2094W38,209409,9,Sep 2094,2094,
209439,39,2094W39,209409,9,Sep 2094,2094,
209440,40,2094W40,209410,10,Oct 2094,2094,
209441,41,2094W41,209410,10,Oct 2094,2094,
209442,42,2094W42,209410,10,Oct 2094,2094,
209443,43,2094W43,209410,10,Oct 2094,2094,
209444,44,2094W44,209411,11,Nov 2094,2094,
209445,45,2094W45,209411,11,Nov 2094,2094,
209446,46,2094W46,209411,11,Nov 2094,2094,
209447,47,2094W47,209411,11,Nov 2094,2094,
209448,48,2094W48,209411,11,Nov 2094,2094,
209449,49,2094W49,209412,12,Dic 2094,2094,
209450,50,2094W50,209412,12,Dic 2094,2094,
209451,51,2094W51,209412,12,Dic 2094,2094,
209452,52,2094W52,209412,12,Dic 2094,2094,
209501,1,2095W01,209501,1,Ene 2095,2095,
209502,2,2095W02,209501,1,Ene 2095,2095,
209503,3,2095W03,209501,1,Ene 2095,2095,
209504,4,2095W04,209501,1,Ene 2095,2095,
209505,5,2095W05,209501,1,Ene 2095,2095,
209506,6,2095W06,209502,2,Feb 2095,2095,
209507,7,2095W07,209502,2,Feb 2095,2095,
209508,8,2095W08,209502,2,Feb 2095,2095,
209509,9,2095W09,209502,2,Feb 2095,2095,
209510,10,2095W10,209503,3,Mar 2095,2095,
209511,11,2095W11,209503,3,Mar 2095,2095,
209512,12,2095W12,209503,3,Mar 2095,2095,
209513,13,2095W13,209503,3,Mar 2095,2095,
209514,14,2095W14,209504,4,Abr 2095,2095,
209515,15,2095W15,209504,4,Abr 2095,2095,
209516,16,2095W16,209504,4,Abr 2095,2095,
209517,17,2095W17,209504,4,Abr 2095,2095,
209518,18,2095W18,209505,5,May 2095,2095,
209519,19,2095W19,209505,5,May 2095,2095,
209520,20,2095W20,209505,5,May 2095,2095,
209521,21,2095W21,209505,5,May 2095,2095,
209522,22,2095W22,209505,5,May 2095,2095,
209523,23,2095W23,209506,6,Jun 2095,2095,
209524,24,2095W24,209506,6,Jun 2095,2095,
209525,25,2095W25,209506,6,Jun 2095,2095,
209526,26,2095W26,209506,6,Jun 2095,2095,
